08/20-14:36:58.690508, 19720, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/22-05:09:50.850554, 50949146, ICMP, raw, 68, C2S, 10.255.255.5:0, 192.3.59.207:0, 1:399:9, allow
08/22-05:10:24.411890, 50959078, ICMP, raw, 68, C2S, 10.255.255.5:0, 192.3.59.207:0, 1:399:9, allow
08/22-05:11:34.084705, 50974458, ICMP, raw, 68, C2S, 10.255.255.5:0, 192.3.59.207:0, 1:399:9, allow
08/22-05:14:17.890302, 51014705, ICMP, raw, 98, C2S, 10.255.255.5:0, 94.141.120.83:0, 1:449:9, allow
08/22-05:14:32.981606, 51018249, ICMP, raw, 68, C2S, 10.255.255.5:0, 192.3.59.207:0, 1:399:9, allow
08/22-05:16:03.875398, 51036725, ICMP, raw, 68, C2S, 10.255.255.5:0, 192.3.59.207:0, 1:399:9, allow
08/22-05:19:01.702298, 51067710, ICMP, raw, 72, C2S, 10.255.255.5:0, 192.241.155.120:0, 1:399:9, allow
08/22-05:21:55.379133, 51105364, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/22-05:22:34.270798, 51112110, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/22-05:22:54.101345, 51114819, ICMP, raw, 68, C2S, 10.255.255.5:0, 192.3.59.207:0, 1:399:9, allow
08/22-05:23:42.553280, 51122591, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/22-05:24:40.955467, 51132431, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/22-05:28:01.068824, 51165048, ICMP, raw, 98, C2S, 10.255.255.5:0, 94.141.120.83:0, 1:449:9, allow
08/22-05:28:06.708308, 51165646, ICMP, raw, 72, C2S, 10.255.255.5:0, 209.182.225.160:0, 1:449:9, allow
08/22-05:28:10.143776, 51166095, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/22-05:28:11.709392, 51166749, ICMP, raw, 72, C2S, 10.255.255.5:0, 209.182.225.160:0, 1:449:9, allow
08/22-05:28:41.175057, 51171625, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/22-05:29:03.868033, 51175039, ICMP, raw, 72, C2S, 10.255.255.5:0, 45.71.158.71:0, 1:449:9, allow
08/22-05:29:08.875257, 51175800, ICMP, raw, 72, C2S, 10.255.255.5:0, 45.71.158.71:0, 1:449:9, allow
08/22-05:29:48.718248, 51182136, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/22-05:31:00.870279, 51197297, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/22-05:34:11.801226, 51347226, ICMP, raw, 72, C2S, 10.255.255.5:0, 91.148.134.246:0, 1:449:9, allow
08/22-05:34:16.813380, 51348433, ICMP, raw, 72, C2S, 10.255.255.5:0, 91.148.134.246:0, 1:449:9, allow
08/22-05:35:50.731758, 51365110, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/22-05:36:33.653421, 51372524, ICMP, raw, 72, C2S, 10.255.255.5:0, 203.29.240.224:0, 1:449:9, allow
08/22-05:36:38.763569, 51373226, ICMP, raw, 72, C2S, 10.255.255.5:0, 203.29.240.224:0, 1:449:9, allow
08/22-05:36:39.153809, 51373275, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/22-05:36:42.503839, 51373771, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/22-05:38:50.228955, 51394307, ICMP, raw, 88, C2S, 10.255.255.5:0, 192.241.149.109:0, 1:399:9, allow
08/22-05:38:50.228955, 51394308, ICMP, raw, 88, C2S, 10.255.255.5:0, 192.241.149.109:0, 1:399:9, allow
08/22-05:41:34.395440, 51455676, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:41:34.495373, 51455687, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:41:34.585300, 51455700, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:41:35.200298, 51455790, ICMP, raw, 62, C2S, 10.255.255.5:0, 192.71.26.103:0, 1:449:9, allow
08/22-05:41:35.247309, 51455799, ICMP, raw, 62, C2S, 10.255.255.5:0, 192.71.26.103:0, 1:449:9, allow
08/22-05:41:35.486270, 51455818, ICMP, raw, 62, C2S, 10.255.255.5:0, 192.71.26.103:0, 1:449:9, allow
08/22-05:41:35.550323, 51455825, ICMP, raw, 62, C2S, 10.255.255.5:0, 192.71.26.103:0, 1:449:9, allow
08/22-05:41:35.985288, 51455877, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:41:36.285423, 51455930, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:41:42.215617, 51456720, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:41:44.835882, 51457019, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:41:49.405875, 51457712, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:41:54.456173, 51458518, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:41:55.038501, 51458659, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:41:55.511246, 51458844, ICMP, raw, 64, C2S, 10.255.255.5:0, 36.101.206.21:0, 1:449:9, allow
08/22-05:41:55.518199, 51458847, ICMP, raw, 64, C2S, 10.255.255.5:0, 36.101.206.21:0, 1:449:9, allow
08/22-05:41:57.266382, 51459141, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:41:57.516240, 51459206, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:41:59.156468, 51459376, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:41:59.513492, 51459410, ICMP, raw, 64, C2S, 10.255.255.5:0, 36.101.206.21:0, 1:449:9, allow
08/22-05:41:59.520384, 51459412, ICMP, raw, 64, C2S, 10.255.255.5:0, 36.101.206.21:0, 1:449:9, allow
08/22-05:42:00.996321, 51459613, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:01.626550, 51459757, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:05.666448, 51461583, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:05.766746, 51461589, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:07.946820, 51461759, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:11.886728, 51462513, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:12.956765, 51463000, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:15.896965, 51463512, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:17.566983, 51464435, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:23.617219, 51465358, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:23.877443, 51465390, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:25.547375, 51465625, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:28.227399, 51465957, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:28.727462, 51466006, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:28.847605, 51466014, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:29.847629, 51466115, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:31.187685, 51466387, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:32.227507, 51467204, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:32.727474, 51468030, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:33.397828, 51468255, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:33.397828, 51468256, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:36.117743, 51469019, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:37.427763, 51469177, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:37.677710, 51469238, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:39.187969, 51469954, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:39.567774, 51470033, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:39.687869, 51470073, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:39.707805, 51470076, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:39.987850, 51470148, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:40.657802, 51470258, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:41.667918, 51471142, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:43.018022, 51471958, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:44.178063, 51472128, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:45.328012, 51472459, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:45.388082, 51472490, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:46.618225, 51472875, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:48.038358, 51473436, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:48.198288, 51473462, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:48.598189, 51473534, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:48.608353, 51473536, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:48.618182, 51473538, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:49.028338, 51473846, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:49.038784, 51473847, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:49.078293, 51473855, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:49.678356, 51473958, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:49.758435, 51473964, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:49.808400, 51473971, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:50.118278, 51474891, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:50.518264, 51475804, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:51.068457, 51475921, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:51.348459, 51475972, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:51.468332, 51475979, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:51.679139, 51475994, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:51.938336, 51476096, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:52.278360, 51476146, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:52.388621, 51476166, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:52.868403, 51476222, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:53.138437, 51476304, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:53.178498, 51476306, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:53.918480, 51476416, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:54.088415, 51476433, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:54.328517, 51476468, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:54.788625, 51476512, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:56.988732, 51476909, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:58.638608, 51477261, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:58.728684, 51477273, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:59.078701, 51477310, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:42:59.148868, 51477330, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:01.328881, 51477734, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:01.328882, 51477735, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:02.148816, 51477832, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:03.149004, 51477923, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:03.808866, 51478016, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:03.999375, 51478062, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:05.129218, 51478245, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:05.158872, 51478247, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:05.178915, 51478248, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:05.378908, 51478298, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:05.998889, 51478366, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:06.588954, 51478419, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:06.988974, 51478474, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:07.178897, 51478504, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:07.358895, 51478530, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:07.558836, 51478547, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:07.579084, 51478549, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:07.848938, 51478571, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:10.129297, 51478961, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:10.269118, 51478976, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:11.389346, 51479145, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:12.539114, 51479511, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:12.789117, 51479578, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:13.379373, 51479697, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:13.569215, 51479712, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:13.889218, 51479804, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:14.269220, 51479872, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:14.549255, 51479908, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:15.489236, 51480118, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:16.209455, 51480333, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:16.509362, 51480406, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:16.879246, 51480435, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:17.129217, 51480509, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:17.289497, 51480578, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:17.309228, 51480583, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:18.069536, 51480781, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:18.209333, 51480882, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:18.549335, 51480948, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:18.729477, 51480968, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:18.789389, 51480993, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:20.139623, 51481190, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:20.619527, 51481318, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:21.029711, 51481355, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:21.699674, 51481476, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:22.119491, 51481520, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:23.779558, 51481781, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:25.419589, 51482046, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:26.119860, 51482152, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:26.349647, 51482177, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:26.799823, 51482213, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:27.589652, 51482411, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:27.669678, 51482421, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:28.099740, 51482479, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:28.419705, 51482512, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/22-05:43:29.189754, 51482588, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:29.669943, 51482633, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:29.699976, 51482639, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:29.819784, 51482668, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:30.649901, 51482908, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:32.650084, 51483230, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:32.850053, 51483275, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:33.349892, 51483370, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:33.459895, 51483387, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:33.520007, 51483391, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:33.929980, 51483554, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:34.560173, 51483699, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:35.090046, 51483776, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:35.719998, 51484011, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:36.340171, 51484070, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:36.350066, 51484071, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:36.860193, 51484141, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:38.000205, 51484239, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:38.260316, 51484305, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:38.490065, 51484371, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:38.840221, 51484408, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:39.070264, 51484455, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:39.280143, 51484505, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:39.470307, 51484527, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:40.240294, 51484592, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:40.280210, 51484595, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:40.640314, 51484662, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:40.930214, 51484734, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:41.310120, 51484787, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:41.360313, 51484804, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:41.880271, 51484862, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:43.043468, 51485067, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:43.480306, 51485107, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:43.840339, 51485166, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:44.160438, 51485195, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:44.360375, 51485225, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:43:44.760482, 51485259, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.6.55:0, 1:399:9, allow
08/22-05:44:11.701464, 51489678, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/22-05:45:06.603614, 51498848, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/22-05:47:51.274882, 51527883, ICMP, raw, 62, C2S, 10.255.255.5:0, 185.186.76.52:0, 1:449:9, allow
08/22-05:47:55.112470, 51528370, ICMP, raw, 62, C2S, 10.255.255.5:0, 185.186.76.52:0, 1:449:9, allow
